qasrl_id,verb_idx,verb,question,answer_range,answer,wh,subj,obj,obj2,aux,prep,verb_prefix,is_passive,is_negated
Wiki1k:wikinews:1039242:0:1,5,welcome,how did someone welcome someone?,999:1998,come,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:0:1,5,welcome,who did someone welcome?,6:7,him,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:0:1,5,welcome,who welcomed someone?,0:3,Hundreds of people,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:0:1,5,welcome,why did someone welcome someone?,9:12~!~12:29,celebrate his release~!~despite an Israeli order given to his family not to have a public party for his arrival,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:0:1,9,celebrate,what did someone celebrate?,10:12,his release,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:0:1,9,celebrate,who celebrated something?,0:3,Hundreds of people,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:0:1,9,celebrate,why did someone celebrate something?,4:8,to welcome him home,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:0:1,17,given,what was given?,13:16,an Israeli order,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:0:1,17,given,when was something given?,17:20,to his family,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:0:1,17,given,why was something given?,20:29,not to have a public party for his arrival,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,2,arrested,when was someone arrested?,3:5,in 2002,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,2,arrested,where was someone arrested?,5:7,in Ramallah,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,2,arrested,who was arrested?,0:1,Issawi,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,2,arrested,who was someone arrested by?,12:15,the Israeli army,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,2,arrested,why was someone arrested?,21:28~!~15:20,reportedly also charged with making pipe bombs~!~for shooting at Israeli vehicles,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,24,charged,what was someone charged with?,25:28,making pipe bombs,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,24,charged,when was someone charged with something?,3:5,in 2002,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,24,charged,where was someone charged with something?,5:7,in Ramallah,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,24,charged,who was charged with something?,0:1,Issawi,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,24,charged,why was someone charged with something?,7:11~!~11:15,during the second intifada~!~by the Israeli army,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,26,making,what was someone making?,26:28,pipe bombs,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,26,making,when was someone making something?,7:11,during the second intifada,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,26,making,who was making something?,0:1~!~12:15,Issawi~!~the Israeli army,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:0,26,making,why was someone making something?,15:20,for shooting at Israeli vehicles,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:1,2,sentenced,how long was someone sentenced to something?,4:8,more than 25 years,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:1,2,sentenced,what was someone sentenced to?,8:10,in prison,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:1:1,2,sentenced,who was sentenced to something?,0:1,He,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:0,8,began,what did someone begin?,8:12,a publicized hunger strike,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:0,8,began,when did someone begin something?,0:6,As a protest against the punishment,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:0,8,began,who began something?,6:7,Issawi,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:0,10,publicized,what was publicized?,10:12,hunger strike,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:0,10,publicized,when was something publicized?,0:6,As a protest against the punishment,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:0,10,publicized,who publicized something?,6:7,Issawi,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:1,7,fed,how was someone fed something?,13:16,only by infusion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:1,7,fed,what was someone fed?,8:9~!~11:13~!~9:10,water~!~additional materials~!~vitamins,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:1,7,fed,when was someone fed something?,0:5,For more than 260 days,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:1,7,fed,who was fed something?,5:6,he,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:2,7,became,how did something become something?,0:1,Consequentially,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:2,7,became,what became something?,1:4,his medical condition,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:2,7,became,what did something become?,7:8,critical,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:3,0,According,what is according to something?,6:29,"Israel decided to start a negotiation lest Issawi""s death in the Israeli prison cause violence from the Palestinians in the West Bank",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:3,0,According,what is something according to?,2:6,the Los Angeles Times,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:3,8,decided,what did someone decide to do?,8:12,to start a negotiation,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:3,8,decided,who decided to do something?,6:7,Israel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:3,8,decided,why did someone decide to do something?,12:29,"lest Issawi""s death in the Israeli prison cause violence from the Palestinians in the West Bank",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:3,10,start,what did someone start?,10:12,a negotiation,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:3,10,start,who started something?,6:7,Israel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1039242:3:3,10,start,why did someone start something?,12:29,"lest Issawi""s death in the Israeli prison cause violence from the Palestinians in the West Bank",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,11,criticised,what has someone criticised someone for?,14:28,failing to stop a driver reported to them for being drunk behind the wheel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,11,criticised,who has criticised someone?,0:8,"Scotland""s Police Investigations and Review Commissioner (PIRC)",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,11,criticised,who has someone criticised?,10:13,the national force,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,16,failing,what was someone failing to do?,16:28,stop a driver reported to them for being drunk behind the wheel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,16,failing,who was failing to do something?,10:13,the national force,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,18,stop,"what didn""t someone stop?",17:19,a driver,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,18,stop,"who didn""t stop something?",10:13,the national force,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,18,stop,"why didn""t someone stop something?",22:28,for being drunk behind the wheel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,21,reported,what was someone reported for?,23:28,being drunk behind the wheel,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,21,reported,who was reported?,17:19,a driver,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:0,21,reported,who was someone reported to?,0:8,"Scotland""s Police Investigations and Review Commissioner (PIRC)",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:1,3,wounded,what did something wound?,4:5,four,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:0:1,3,wounded,what wounded someone?,0:3,A subsequent crash,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,1,referred,who did someone refer to?,4:7,PIRC John McNeill,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,1,referred,who referred to someone?,0:1,Police,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,9,said,what did someone say?,9:28,"""""My investigation found [...] there was potential to stop and breathalyse the person thereby preventing a later serious road accident"""".",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,9,said,who said something?,4:7~!~0:1,PIRC John McNeill~!~Police,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,13,found,what did someone find?,12:28,there was potential to stop and breathalyse the person thereby preventing a later serious road accident,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,13,found,who found something?,0:1~!~4:7,Police~!~PIRC John McNeill,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,21,stop,how might someone be stopped?,18:19,breathalyse,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,21,stop,who might be stopped?,19:21,the person,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,21,stop,why might someone be stopped?,22:28,preventing a later serious road accident,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,23,breathalyse,how might someone be breathalyse?,12:17,there was potential to stop,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,23,breathalyse,who might be breathalyse?,19:21,the person,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,23,breathalyse,why might someone be breathalyse?,22:28,preventing a later serious road accident,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,27,preventing,how might something be prevented?,16:21,stop and breathalyse the person,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1134211:2:0,27,preventing,what might be prevented?,23:28,a later serious road accident,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:0,3,approved,what did someone approve?,4:11,a bill to legalise same-sex marriage,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:0,3,approved,who approved something?,0:3,The Scottish Parliament,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:0,3,approved,why did someone approve something?,11:18,by a free vote of 105--18,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:0,7,legalise,how did someone legalise something?,11:18,by a free vote of 105--18,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:0,7,legalise,what did someone legalise?,8:11,same-sex marriage,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:0,7,legalise,who did something legalise something?,0:3~!~4:6,The Scottish Parliament~!~a bill,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:1,9,allows,what does something allow?,9:20,religious bodies to opt in to providing same-sex wedding ceremonies,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:1,9,allows,what allows something?,0:7,The Marriage and Civil Partnership (Scotland) Bill,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:1,14,opt,what can someone opt in to?,15:20,providing same-sex wedding ceremonies,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:1,14,opt,where can someone opt in to something?,5:6,Scotland,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:1,14,opt,who can opt in to something?,9:11,religious bodies,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:1,17,providing,what might someone provide?,16:20,same-sex wedding ceremonies,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:1,17,providing,who might provide something?,9:11,religious bodies,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:1,17,providing,why might someone provide something?,0:8,The Marriage and Civil Partnership (Scotland) Bill allows,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:2,3,opposed,what was opposed?,0:2,The Bill,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:2,3,opposed,who opposed something?,5:7~!~13:17~!~8:12,religious bodies~!~the Roman Catholic Church~!~the Church of Scotland,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:2,7,including,what does something include?,13:17~!~8:12,the Roman Catholic Church~!~the Church of Scotland,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:0:2,7,including,what includes something?,5:7~!~0:2,religious bodies~!~The Bill,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,9,advanced,what was advanced?,13:50~!~4:8,"an amendment to recognise that """"a belief in marriage as a voluntary union between one man and one woman to the exclusion of all others for life is a belief worthy of respect in a democratic society""""~!~a number of amendments",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,9,advanced,when was something advanced?,0:4,During the Parliamentary debate,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,11,rejected,what was rejected?,13:50~!~4:8,"an amendment to recognise that """"a belief in marriage as a voluntary union between one man and one woman to the exclusion of all others for life is a belief worthy of respect in a democratic society""""~!~a number of amendments",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,11,rejected,when was something rejected?,0:4,During the Parliamentary debate,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,13,including,what was included?,13:50,"an amendment to recognise that """"a belief in marriage as a voluntary union between one man and one woman to the exclusion of all others for life is a belief worthy of respect in a democratic society""""",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,13,including,when was something included?,0:4,During the Parliamentary debate,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,13,including,why was something included?,4:12,a number of amendments were advanced and rejected,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,17,recognise,what should be recognised?,18:50,a belief in marriage as a voluntary union between one man and one woman to the exclusion of all others for life is a belief worthy of respect in a democratic society,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,17,recognise,when should something be recognised?,0:4,During the Parliamentary debate,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:1:0,17,recognise,why should something be recognised?,13:15,an amendment,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:1,8,taken,what has someone taken?,9:15,this progressive and hugely important decision,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:1,8,taken,when has someone taken something?,15:23,in favour of equal rights in our country,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:1,8,taken,who has taken something?,4:7,the Scottish Parliament,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:2,12,express,how should someone express something?,20:23,through getting married,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:2,12,express,what should someone express?,13:17,their love and commitment,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:2,12,express,who should express something?,4:7,same sex couples,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:2,12,express,who should someone express something to?,18:20,each other,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:2,21,getting,how might someone get something?,11:12,freely,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:2,21,getting,what might someone get?,22:23,married,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:2,21,getting,who might get something?,4:7~!~13:20,same sex couples~!~their love and commitment to each other,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:2,22,married,how might someone be married?,11:12,freely,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1138228:2:2,22,married,who might be married?,4:7~!~13:20,same sex couples~!~their love and commitment to each other,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,7,crushed,how was something crushed?,8:11,on one side,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,7,crushed,what was crushed?,0:6,The top deck of the bus,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,7,crushed,when was something crushed?,11:17,after hitting the truck and spinning,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,12,hitting,what did something hit?,13:15,the truck,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,12,hitting,what hit something?,0:6~!~4:6,The top deck of the bus~!~the bus,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,12,hitting,when did something hit something?,11:12,after,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,12,hitting,why did something hit something?,16:17,spinning,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,16,spinning,how did something spin?,7:11,crushed on one side,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,16,spinning,what spun?,0:6,The top deck of the bus,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:0,16,spinning,why did something spin?,11:15,after hitting the truck,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:0:2,3,fled,who fled?,0:3,The bus driver,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:1:1,3,escaped,what did something escape?,4:6,the accident,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:1:1,3,escaped,what escaped something?,0:3,The second bus,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:2:2,1,cited,what did someone cite?,2:8,the old appearance of the vehicle,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:2:2,1,cited,who cited something?,0:1,He,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:2:2,1,cited,why did someone cite something?,8:18,as a reason to suspect brake failure for the accident,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:2:2,12,suspect,what might someone suspect?,13:15,brake failure,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:2:2,12,suspect,when might someone suspect something?,15:18,for the accident,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:2:2,12,suspect,why might someone suspect something?,2:8,the old appearance of the vehicle,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:0,16,fell,what fell somewhere?,13:15,a bus,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:0,16,fell,when did something fall somewhere?,11:13,last December,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:0,16,fell,where did something fall?,16:19,off a bridge,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:0,16,fell,why did something fall somewhere?,0:11,"Road accident rates are among the world""s highest in Thailand",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:0,21,killing,what killed someone?,13:19,a bus fell off a bridge,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:0,21,killing,when did something kill someone?,11:13,last December,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:0,21,killing,where did something kill someone?,9:11,in Thailand,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:0,21,killing,who did something kill?,20:21,29,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:1,2,killed,what killed someone?,0:2,Road accidents,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:1,2,killed,when did something kill someone?,10:12,last year,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:1,2,killed,where did something kill someone?,5:10,"on the nation""s roads",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:1,2,killed,who did something kill?,3:5,"8,600",_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:2,3,require,"what doesn""t something require?",4:9,bus passengers to wear seatbelts,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:2,3,require,"what doesn""t require something?",0:1,Legislation,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:2,7,wear,"what doesn""t someone wear?",8:9,seatbelts,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1194804:4:2,7,wear,"who doesn""t wear something?",4:6,bus passengers,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1210401:1:2,1,repeated,what did someone repeat?,2:8,the Games should be about sport,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1210401:1:2,1,repeated,who repeated something?,0:1,Craven,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1210401:2:2,1,said,what did someone say?,2:16~!~16:26,the world and the Paralympic movement is aware of the situation in the Ukraine~!~but the IPC needs to stay true to its mission,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1210401:2:2,1,said,who said something?,0:1,He,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1210401:2:2,20,needs,what does someone need to do?,21:26,stay true to its mission,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1210401:2:2,20,needs,who needs to do something?,17:19,the IPC,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1210401:2:2,22,stay,how should someone stay something?,22:23,true,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1210401:2:2,22,stay,what should someone stay?,23:26,to its mission,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1210401:2:2,22,stay,who should stay something?,17:19,the IPC,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:0,2,received,what did someone receive?,3:5,significant injuries,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:0,2,received,when did someone receive something?,5:8,in the explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:0,2,received,who received something?,0:2,Two people,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:0,11,wounded,what did something wound someone in?,6:8,the explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:0,11,wounded,who did something wound?,11:13,eight others,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:0,15,sent,what did something send someone into?,18:19,shock,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:0,15,sent,what sent someone into something?,6:8,the explosion,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:0,15,sent,who did something send into something?,15:17,fourteen victims,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,1,placed,what did someone place?,2:4,the device,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,1,placed,where did someone place something?,4:7,on the bus,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,1,placed,who placed something?,0:1,He,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,1,placed,why did someone place something?,17:21~!~7:17,according to the prosecution~!~after rejecting several others he rode on as insufficiently crowded,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,8,rejecting,what did someone reject?,9:11,several others,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,8,rejecting,when did someone reject something?,7:8,after,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,8,rejecting,who rejected something?,0:1,He,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,8,rejecting,why did someone reject something?,2:7~!~14:17,the device on the bus~!~as insufficiently crowded,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,12,rode,what did someone ride on?,5:7~!~9:11,the bus~!~several others,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,12,rode,when did someone ride on something?,7:9,after rejecting,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,12,rode,who rode on something?,0:1,He,_,_,_,_,_,_,_,False,False
Wiki1k:wikinews:1217805:0:2,16,crowded,how was something crowded?,15:16,insufficiently,_,_,_,_,_,_,_,False,False
